2018-01-17 16:58:26, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&v=2
2018-01-17 16:58:40, X61-1711-PC, 
2018-01-17 16:58:48, X61-1711-PC, 
2018-01-17 16:59:04, X61-1711-PC, 
2018-01-17 16:59:12, X61-1711-PC, 
2018-01-17 17:08:17, X61-1711-PC, 
2018-01-17 17:19:31, X61-1711-PC, 
2018-01-17 17:21:45, X61-1711-PC, 
2018-01-17 17:24:28, X61-1711-PC, 
2018-01-17 17:24:51, X61-1711-PC, 
2018-01-17 17:25:51, X61-1711-PC, 
2018-01-17 17:27:06, X61-1711-PC, 
2018-01-17 17:27:47, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&v=6
2018-01-17 17:28:06, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&v=6
2018-01-17 17:30:38, X61-1711-PC, http://localhost/
2018-01-17 17:31:04, X61-1711-PC, http://localhost/
2018-01-17 17:31:57, X61-1711-PC, 
2018-01-17 17:38:19, X61-1711-PC, 
2018-01-17 17:39:47, X61-1711-PC, 
2018-01-17 17:40:38, X61-1711-PC, 
2018-01-17 17:42:31, X61-1711-PC, 
2018-01-17 17:44:25, X61-1711-PC, 
2018-01-17 17:45:08, X61-1711-PC, 
2018-01-17 17:45:22, X61-1711-PC, 
2018-01-17 17:49:21, X61-1711-PC, 
2018-01-17 17:53:12, X61-1711-PC, 
2018-01-17 17:53:53, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&v=6
2018-01-17 17:56:00, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&v=6
2018-01-17 17:56:29, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&v=6
2018-01-17 17:56:49, X61-1711-PC, 
2018-01-17 17:58:52, X61-1711-PC, 
2018-01-17 18:00:30, X61-1711-PC, 
2018-01-17 18:01:28, X61-1711-PC, 
2018-01-17 18:01:35, X61-1711-PC, 
2018-01-17 18:02:24, X61-1711-PC, 
2018-01-17 18:02:35, X61-1711-PC, 
2018-01-17 18:03:02, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja
2018-01-17 18:04:51, X61-1711-PC, 
2018-01-17 18:05:16, X61-1711-PC, 
2018-01-17 18:06:12, X61-1711-PC, 
2018-01-17 18:06:24, X61-1711-PC, 
2018-01-17 18:08:44, X61-1711-PC, 
2018-01-17 18:09:21, X61-1711-PC, 
2018-01-17 18:09:43, X61-1711-PC, 
2018-01-17 18:10:32, X61-1711-PC, 
2018-01-17 18:13:51, X61-1711-PC, 
2018-01-17 18:15:07, X61-1711-PC, 
2018-01-17 18:15:30, X61-1711-PC, 
2018-01-17 18:15:42, X61-1711-PC, 
2018-01-17 18:16:08, X61-1711-PC, 
2018-01-17 18:16:51, X61-1711-PC, 
2018-01-17 18:17:13, X61-1711-PC, 
2018-01-17 18:18:15, X61-1711-PC, 
2018-01-17 18:21:14, X61-1711-PC, 
2018-01-17 18:22:04, X61-1711-PC, 
2018-01-17 18:23:29, X61-1711-PC, 
2018-01-17 18:29:06, X61-1711-PC, 
2018-01-17 18:53:20, X61-1711-PC, 
2018-01-17 18:54:55, X61-1711-PC, 
2018-01-17 18:57:26, X61-1711-PC, 
2018-01-17 19:03:31, X61-1711-PC, 
2018-01-17 19:03:47, X61-1711-PC, 
2018-01-17 19:03:59, X61-1711-PC, 
2018-01-17 19:04:36, X61-1711-PC, 
2018-01-17 19:10:05, X61-1711-PC, 
2018-01-17 19:10:38, X61-1711-PC, 
2018-01-17 19:12:07, X61-1711-PC, 
2018-01-17 19:12:39, X61-1711-PC, 
2018-01-17 19:12:49, X61-1711-PC, 
2018-01-17 19:13:44, X61-1711-PC, 
2018-01-17 19:13:54, X61-1711-PC, 
2018-01-17 19:14:37, X61-1711-PC, 
2018-01-17 19:23:58, X61-1711-PC, diagnostics://2/
2018-01-17 19:24:03, X61-1711-PC, 
2018-01-17 19:25:28, X61-1711-PC, 
2018-01-17 19:25:52, X61-1711-PC, 
2018-01-17 19:34:59, X61-1711-PC, http://localhost/
2018-01-17 19:35:03, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja
2018-02-09 08:46:56, X61-1711-PC, http://localhost/
2018-02-09 08:54:28, X61-1711-PC, 
2018-02-09 08:56:42, X61-1711-PC, 
2018-02-09 08:57:06, X61-1711-PC, 
2018-02-09 08:57:34, X61-1711-PC, 
2018-02-09 09:04:50, X61-1711-PC, 
2018-02-09 09:04:58, X61-1711-PC, 
2018-02-09 09:08:00, X61-1711-PC, 
2018-02-09 09:20:18, X61-1711-PC, http://localhost/diagnosis_git/?lang=en
2018-02-09 09:20:22, X61-1711-PC, http://localhost/diagnosis_git/?lang=en&measure=mHWecocute
2018-02-09 09:29:23, X61-1711-PC, 
2018-02-09 09:29:30, X61-1711-PC, 
2018-02-09 09:29:53, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&fm=1
2018-03-04 13:12:20, X61-1711-PC, http://localhost/
2018-03-04 13:12:26, X61-1711-PC, 
2018-03-04 13:12:28, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&fm=1
2018-03-04 13:12:37, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja&fm=1
2018-03-04 13:13:03, X61-1711-PC, 
2018-03-04 13:13:52, X61-1711-PC, 
2018-03-04 13:15:17, X61-1711-PC, 
2018-03-04 15:03:19, X61-1711-PC, 
2018-03-04 15:11:04, X61-1711-PC, 
2018-03-04 15:11:49, X61-1711-PC, 
2018-03-04 15:12:22, X61-1711-PC, 
2018-03-04 15:14:05, X61-1711-PC, 
2018-03-04 15:16:28, X61-1711-PC, 
2018-03-04 15:17:09, X61-1711-PC, 
2018-03-04 15:25:06, X61-1711-PC, 
2018-03-04 15:25:11, X61-1711-PC, 
2018-03-04 15:59:21, X61-1711-PC, 
2018-03-04 16:00:06, X61-1711-PC, 
2018-03-04 16:03:27, X61-1711-PC, 
2018-03-04 16:07:01, X61-1711-PC, 
2018-03-04 16:28:14, X61-1711-PC, 
2018-03-04 16:28:33, X61-1711-PC, 
2018-03-04 16:28:47, X61-1711-PC, 
2018-03-04 16:30:28, X61-1711-PC, 
2018-03-04 16:36:32, X61-1711-PC, 
2018-03-04 16:36:42, X61-1711-PC, 
2018-03-04 16:40:36, X61-1711-PC, 
2018-03-04 16:40:56, X61-1711-PC, 
2018-03-04 16:41:47, X61-1711-PC, 
2018-03-04 16:45:51, X61-1711-PC, 
2018-03-04 16:48:02, X61-1711-PC, 
2018-03-04 16:48:31, X61-1711-PC, 
2018-03-04 16:49:09, X61-1711-PC, 
2018-03-04 16:49:24, X61-1711-PC, 
2018-03-04 16:50:43, X61-1711-PC, 
2018-03-04 16:50:52, X61-1711-PC, 
2018-03-04 17:01:12, X61-1711-PC, 
2018-03-04 17:01:53, X61-1711-PC, 
2018-03-04 17:04:33, X61-1711-PC, 
2018-03-04 17:06:15, X61-1711-PC, 
2018-03-04 17:06:22, X61-1711-PC, 
2018-03-04 17:06:32, X61-1711-PC, 
2018-03-04 17:06:38, X61-1711-PC, 
2018-03-04 17:06:45, X61-1711-PC, 
2018-03-04 17:06:52, X61-1711-PC, 
2018-03-04 17:07:04, X61-1711-PC, 
2018-03-04 17:07:55, X61-1711-PC, 
2018-03-04 17:25:41, X61-1711-PC, 
2018-03-11 07:04:02, X61-1711-PC, http://localhost/
2018-03-11 07:04:10, X61-1711-PC, http://localhost/diagnosis_git/?lang=ja
2018-03-11 07:04:16, X61-1711-PC, 
2018-03-11 07:10:47, X61-1711-PC, 
2018-03-11 07:10:50, X61-1711-PC, 
2018-03-11 07:15:58, X61-1711-PC, 
2018-03-11 07:17:33, X61-1711-PC, 
2018-03-11 07:19:23, X61-1711-PC, 
2018-03-11 07:19:24, X61-1711-PC, 
2018-03-11 07:20:02, X61-1711-PC, 
2018-03-11 07:20:24, X61-1711-PC, 
2018-03-11 07:23:55, X61-1711-PC, 
2018-03-11 07:27:33, X61-1711-PC, 
2018-03-11 07:33:56, X61-1711-PC, 
2018-03-11 07:34:00, X61-1711-PC, 
2018-03-11 07:44:39, X61-1711-PC, 
2018-03-11 07:47:19, X61-1711-PC, 
2018-03-11 07:50:44, X61-1711-PC, 
2018-03-11 07:53:15, X61-1711-PC, 
2018-03-11 07:54:57, X61-1711-PC, 
2018-03-11 07:58:42, X61-1711-PC, 
2018-03-11 07:59:19, X61-1711-PC, 
2018-03-11 08:01:51, X61-1711-PC, 
2018-03-11 08:03:58, X61-1711-PC, 
2018-03-11 08:06:02, X61-1711-PC, 
2018-03-11 08:08:25, X61-1711-PC, 
2018-03-11 08:11:35, X61-1711-PC, 
2018-03-11 08:11:43, X61-1711-PC, 
2018-03-11 08:14:42, X61-1711-PC, 
2018-03-11 08:15:27, X61-1711-PC, 
2018-03-11 08:19:49, X61-1711-PC, 
2018-03-11 08:21:06, X61-1711-PC, 
2018-03-11 08:28:35, X61-1711-PC, 
2018-03-11 08:32:10, X61-1711-PC, 
2018-03-11 08:32:34, X61-1711-PC, 
2018-03-11 08:34:37, X61-1711-PC, 
2018-03-11 08:37:12, X61-1711-PC, 
2018-03-11 08:37:34, X61-1711-PC, 
2018-03-11 08:38:27, X61-1711-PC, 
2018-03-11 17:45:02, X61-1711-PC, 
2018-03-11 17:47:58, X61-1711-PC, 
2018-03-11 17:52:56, X61-1711-PC, 
2018-03-11 17:58:50, X61-1711-PC, 
2018-03-11 18:01:42, X61-1711-PC, 
2018-03-11 18:03:03, X61-1711-PC, 
2018-03-11 18:06:33, X61-1711-PC, 
2018-03-11 18:07:42, X61-1711-PC, 
2018-03-11 18:20:39, X61-1711-PC, 
2018-03-11 18:20:44, X61-1711-PC, 
2018-03-11 18:38:08, X61-1711-PC, 
2018-03-11 18:38:50, X61-1711-PC, 
2018-03-11 18:42:26, X61-1711-PC, 
2018-03-11 18:46:19, X61-1711-PC, 
2018-03-11 18:46:32, X61-1711-PC, 
2018-03-11 18:48:02, X61-1711-PC, 
2018-03-11 18:48:16, X61-1711-PC, 
2018-03-11 18:49:50, X61-1711-PC, 
2018-03-11 18:49:56, X61-1711-PC, 
2018-03-11 18:50:45, X61-1711-PC, 
2018-03-11 18:50:51, X61-1711-PC, 
2018-03-11 18:51:25, X61-1711-PC, 
2018-03-11 18:55:37, X61-1711-PC, 
2018-03-11 18:56:18, X61-1711-PC, 
2018-03-11 18:57:16, X61-1711-PC, 
2018-03-11 18:58:07, X61-1711-PC, 
2018-03-11 19:04:35, X61-1711-PC, 
2018-03-11 19:04:45, X61-1711-PC, 
2018-03-11 19:05:16, X61-1711-PC, 
2018-03-11 19:14:59, X61-1711-PC, 
2018-03-11 19:15:12, X61-1711-PC, 
2018-03-11 19:23:15, X61-1711-PC, 
2018-03-11 19:25:45, X61-1711-PC, 
2018-03-11 19:51:14, X61-1711-PC, 
2018-03-11 19:54:34, X61-1711-PC, 
2018-03-11 19:57:48, X61-1711-PC, 
2018-03-11 20:03:04, X61-1711-PC, 
2018-03-11 20:04:12, X61-1711-PC, 
2018-03-11 20:05:07, X61-1711-PC, 
2018-03-11 20:09:13, X61-1711-PC, 
2018-03-11 20:24:57, X61-1711-PC, 
2018-03-11 20:25:03, X61-1711-PC, 
2018-03-11 20:31:26, X61-1711-PC, 
2018-03-11 20:33:38, X61-1711-PC, 
2018-03-11 20:34:19, X61-1711-PC, 
2018-03-11 20:41:09, X61-1711-PC, 
2018-03-11 20:45:48, X61-1711-PC, 
2018-03-11 20:46:38, X61-1711-PC, 
2018-03-11 20:48:33, X61-1711-PC, 
2018-03-11 20:49:24, X61-1711-PC, 
2018-03-11 20:52:58, X61-1711-PC, 
2018-03-11 21:01:18, X61-1711-PC, 
2018-03-11 21:02:54, X61-1711-PC, 
2018-03-11 21:06:21, X61-1711-PC, 
2018-03-11 21:06:50, X61-1711-PC, 
2018-03-11 21:07:12, X61-1711-PC, 
2018-03-11 21:09:24, X61-1711-PC, 
2018-03-11 21:10:46, X61-1711-PC, 
2018-03-11 21:11:29, X61-1711-PC, 
2018-03-12 10:04:28, X61-1711-PC, http://localhost/
2018-03-12 10:05:00, X61-1711-PC, 
2018-03-12 10:09:06, X61-1711-PC, 
2018-03-12 10:09:48, X61-1711-PC, 
2018-03-12 10:10:27, X61-1711-PC, 
2018-03-12 10:12:25, X61-1711-PC, 
2018-03-12 10:13:26, X61-1711-PC, 
2018-03-12 10:14:44, X61-1711-PC, 
2018-03-12 10:15:49, X61-1711-PC, 
2018-03-12 10:16:13, X61-1711-PC, 
2018-03-12 10:20:18, X61-1711-PC, 
2018-03-12 10:20:26, X61-1711-PC, 
2018-03-12 10:20:53, X61-1711-PC, 
2018-03-12 10:45:33, X61-1711-PC, 
2018-03-12 10:47:21, X61-1711-PC, 
2018-03-12 10:48:09, X61-1711-PC, 
2018-03-12 10:49:32, X61-1711-PC, 
2018-03-12 11:24:27, X61-1711-PC, 
2018-03-12 11:24:55, X61-1711-PC, 
2018-03-12 11:25:16, X61-1711-PC, 
2018-03-12 11:26:51, X61-1711-PC, 
2018-03-12 11:28:17, X61-1711-PC, 
2018-03-12 11:28:56, X61-1711-PC, 
2018-03-12 11:29:32, X61-1711-PC, 
2018-03-12 11:35:02, X61-1711-PC, 
2018-03-12 11:35:24, X61-1711-PC, 
2018-03-12 11:35:57, X61-1711-PC, 
2018-03-12 11:37:43, X61-1711-PC, 
2018-03-12 11:40:35, X61-1711-PC, 
2018-03-12 11:44:39, X61-1711-PC, 
2018-03-12 11:45:10, X61-1711-PC, 
2018-03-12 11:46:18, X61-1711-PC, 
2018-03-12 13:31:07, X61-1711-PC, 
2018-03-12 13:32:54, X61-1711-PC, 
2018-03-12 13:33:58, X61-1711-PC, 
2018-03-12 13:37:04, X61-1711-PC, 
2018-03-12 13:37:13, X61-1711-PC, 
2018-03-12 13:39:46, X61-1711-PC, 
2018-03-12 13:39:48, X61-1711-PC, 
2018-03-12 13:40:16, X61-1711-PC, 
2018-03-12 13:41:17, X61-1711-PC, 
2018-03-12 13:42:03, X61-1711-PC, 
2018-03-12 13:43:21, X61-1711-PC, 
2018-03-12 13:43:38, X61-1711-PC, 
2018-03-12 13:44:00, X61-1711-PC, 
2018-03-12 13:54:46, X61-1711-PC, 
2018-03-12 13:58:06, X61-1711-PC, 
2018-03-12 14:01:46, X61-1711-PC, 
2018-03-12 14:02:12, X61-1711-PC, 
2018-03-12 14:05:02, X61-1711-PC, 
2018-03-12 14:05:58, X61-1711-PC, 
2018-03-12 14:06:48, X61-1711-PC, 
2018-03-12 14:11:15, X61-1711-PC, 
2018-03-12 14:11:24, X61-1711-PC, 
2018-03-12 14:12:04, X61-1711-PC, 
2018-03-12 15:02:50, X61-1711-PC, http://localhost/
2018-03-12 15:07:17, X61-1711-PC, http://localhost/
2018-03-12 20:58:54, X61-1711-PC, 
2018-03-13 10:49:03, X61-1711-PC, http://localhost/
2018-03-13 15:42:25, X61-1711-PC, http://localhost/
2018-03-13 15:43:57, X61-1711-PC, 
2018-03-13 15:44:12, X61-1711-PC, 
2018-03-13 15:44:51, X61-1711-PC, 
2018-03-13 15:44:56, X61-1711-PC, 
2018-03-13 15:45:06, X61-1711-PC, 
2018-03-13 15:45:11, X61-1711-PC, 
2018-03-13 15:46:53, X61-1711-PC, 
2018-03-13 15:47:48, X61-1711-PC, 
2018-03-13 15:47:53, X61-1711-PC, 
2018-03-13 15:48:04, X61-1711-PC, 
2018-03-13 23:11:08, X61-1711-PC, http://localhost/
2018-03-13 23:11:19, X61-1711-PC, 
2018-03-13 23:11:27, X61-1711-PC, 
2018-03-13 23:13:47, X61-1711-PC, http://localhost/
2018-03-13 23:13:56, X61-1711-PC, 
2018-03-13 23:14:46, X61-1711-PC, 
2018-03-13 23:14:48, X61-1711-PC, 
2018-03-13 23:14:56, X61-1711-PC, 
2018-03-13 23:15:34, X61-1711-PC, 
2018-03-13 23:18:00, X61-1711-PC, 
2018-03-13 23:18:38, X61-1711-PC, 
2018-03-13 23:32:01, X61-1711-PC, 
2018-03-13 23:32:35, X61-1711-PC, 
2018-03-13 23:32:54, X61-1711-PC, 
2018-03-13 23:33:40, X61-1711-PC, 
2018-03-14 05:49:26, X61-1711-PC, 
2018-03-14 05:51:56, X61-1711-PC, 
2018-03-14 05:52:09, X61-1711-PC, 
2018-03-14 05:53:10, X61-1711-PC, 
2018-03-14 05:53:46, X61-1711-PC, 
2018-03-14 05:58:48, X61-1711-PC, 
2018-03-14 05:58:51, X61-1711-PC, 
2018-03-14 05:59:00, X61-1711-PC, 
2018-03-14 05:59:41, X61-1711-PC, 
2018-03-14 05:59:51, X61-1711-PC, 
2018-03-14 05:59:55, X61-1711-PC, 
2018-03-14 06:06:34, X61-1711-PC, 
2018-03-14 06:06:37, X61-1711-PC, 
2018-03-14 06:06:43, X61-1711-PC, 
2018-03-14 06:07:16, X61-1711-PC, 
2018-03-14 06:18:45, X61-1711-PC, 
2018-03-14 06:20:20, X61-1711-PC, 
2018-03-14 06:21:36, X61-1711-PC, 
2018-03-14 06:22:10, X61-1711-PC, 
2018-03-14 06:26:10, X61-1711-PC, 
2018-03-14 07:03:17, X61-1711-PC, 
2018-03-14 07:40:08, X61-1711-PC, 
2018-03-14 07:40:35, X61-1711-PC, 
2018-03-14 07:44:03, X61-1711-PC, 
2018-03-14 07:56:27, X61-1711-PC, 
2018-03-14 08:26:19, X61-1711-PC, 
2018-03-14 08:26:29, X61-1711-PC, 
2018-03-14 08:28:51, X61-1711-PC, 
2018-03-14 08:29:18, X61-1711-PC, 
2018-03-14 08:29:53, X61-1711-PC, 
2018-03-14 08:30:04, X61-1711-PC, 
2018-03-14 08:30:10, X61-1711-PC, 
2018-03-14 08:30:16, X61-1711-PC, 
2018-03-14 08:30:34, X61-1711-PC, 
2018-03-14 08:34:32, X61-1711-PC, 
2018-03-14 08:35:45, X61-1711-PC, 
2018-03-14 08:41:06, X61-1711-PC, 
2018-03-14 08:41:24, X61-1711-PC, 
2018-03-14 08:41:44, X61-1711-PC, 
2018-03-14 08:42:03, X61-1711-PC, 
2018-03-14 08:42:09, X61-1711-PC, 
2018-03-14 08:43:55, X61-1711-PC, 
2018-03-14 08:44:02, X61-1711-PC, 
2018-03-14 08:44:14, X61-1711-PC, 
2018-03-14 08:44:19, X61-1711-PC, 
2018-03-14 08:44:38, X61-1711-PC, 
2018-03-14 08:45:25, X61-1711-PC, 
2018-03-14 08:46:45, X61-1711-PC, 
2018-03-14 08:47:04, X61-1711-PC, 
2018-03-14 08:56:40, X61-1711-PC, 
2018-03-14 08:57:36, X61-1711-PC, 
2018-03-14 09:00:56, X61-1711-PC, 
2018-03-14 09:05:54, X61-1711-PC, 
2018-03-14 09:11:30, X61-1711-PC, 
2018-03-14 09:16:32, X61-1711-PC, 
2018-03-14 09:17:13, X61-1711-PC, 
2018-03-14 09:20:31, X61-1711-PC, 
2018-03-14 09:20:39, X61-1711-PC, 
2018-03-14 09:24:15, X61-1711-PC, 
2018-03-14 09:25:22, X61-1711-PC, 
2018-03-14 09:27:01, X61-1711-PC, 
2018-03-14 09:27:09, X61-1711-PC, 
2018-03-14 09:30:07, X61-1711-PC, 
2018-03-14 09:30:15, X61-1711-PC, 
2018-03-14 09:31:33, X61-1711-PC, 
2018-03-14 09:34:28, X61-1711-PC, 
2018-03-14 09:35:34, X61-1711-PC, 
2018-03-14 09:35:39, X61-1711-PC, 
2018-03-14 09:36:27, X61-1711-PC, 
2018-03-14 09:36:37, X61-1711-PC, 
2018-03-14 09:36:58, X61-1711-PC, 
2018-03-14 09:37:03, X61-1711-PC, 
2018-03-14 09:39:39, X61-1711-PC, 
2018-03-14 09:39:44, X61-1711-PC, 
2018-03-14 09:40:14, X61-1711-PC, 
2018-03-14 09:40:17, X61-1711-PC, 
2018-03-14 09:43:05, X61-1711-PC, 
2018-03-14 09:43:13, X61-1711-PC, 
2018-03-14 09:43:22, X61-1711-PC, 
2018-03-14 09:43:30, X61-1711-PC, 
2018-03-14 09:44:04, X61-1711-PC, 
2018-03-14 09:49:13, X61-1711-PC, 
2018-03-14 09:49:17, X61-1711-PC, 
2018-03-14 09:50:22, X61-1711-PC, 
2018-03-14 09:59:31, X61-1711-PC, 
2018-03-14 10:00:28, X61-1711-PC, 
2018-03-14 10:00:37, X61-1711-PC, 
2018-03-14 10:00:42, X61-1711-PC, 
2018-03-14 10:00:48, X61-1711-PC, 
2018-03-14 10:01:47, X61-1711-PC, 
2018-03-14 10:02:14, X61-1711-PC, 
2018-03-14 10:02:20, X61-1711-PC, 
2018-03-14 10:04:56, X61-1711-PC, 
2018-03-14 10:04:59, X61-1711-PC, 
2018-03-14 10:05:02, X61-1711-PC, 
2018-03-14 10:05:07, X61-1711-PC, 
2018-03-14 10:05:10, X61-1711-PC, 
2018-03-14 10:05:14, X61-1711-PC, 
2018-03-14 10:10:38, X61-1711-PC, 
2018-03-14 10:10:44, X61-1711-PC, 
2018-03-14 10:10:51, X61-1711-PC, 
2018-03-14 11:17:53, X61-1711-PC, 
2018-03-14 11:19:35, X61-1711-PC, 
2018-03-14 11:35:59, X61-1711-PC, 
2018-03-14 11:36:03, X61-1711-PC, 
2018-03-14 11:36:07, X61-1711-PC, 
2018-03-14 11:36:09, X61-1711-PC, 
2018-03-14 11:36:27, X61-1711-PC, 
2018-03-14 12:00:00, X61-1711-PC, 
2018-03-14 12:00:05, X61-1711-PC, 
2018-03-14 12:00:09, X61-1711-PC, 
2018-03-14 12:00:15, X61-1711-PC, 
2018-03-14 12:00:21, X61-1711-PC, 
2018-03-14 12:05:47, X61-1711-PC, 
2018-03-14 12:05:55, X61-1711-PC, 
2018-03-14 12:06:18, X61-1711-PC, 
2018-03-14 12:06:23, X61-1711-PC, 
2018-03-14 12:07:56, X61-1711-PC, 
2018-03-14 12:09:56, X61-1711-PC, 
2018-03-14 14:30:40, X61-1711-PC, 
2018-03-14 14:30:52, X61-1711-PC, 
2018-03-14 14:31:04, X61-1711-PC, 
2018-03-14 14:31:19, X61-1711-PC, 
2018-03-14 14:31:25, X61-1711-PC, 
2018-03-14 14:38:03, X61-1711-PC, 
2018-03-14 14:38:22, X61-1711-PC, 
2018-03-14 15:20:59, X61-1711-PC, 
2018-03-14 15:21:11, X61-1711-PC, 
2018-03-14 15:25:58, X61-1711-PC, 
2018-03-14 15:45:00, X61-1711-PC, 
2018-03-14 16:26:05, X61-1711-PC, 
2018-03-14 16:26:58, X61-1711-PC, 
2018-03-14 16:28:08, X61-1711-PC, 
2018-03-14 16:30:26, X61-1711-PC, 
2018-03-14 16:31:29, X61-1711-PC, 
2018-03-14 16:45:01, X61-1711-PC, 
2018-03-14 16:52:25, X61-1711-PC, 
2018-03-14 16:55:11, X61-1711-PC, 
2018-03-14 16:55:19, X61-1711-PC, 
2018-03-14 16:55:25, X61-1711-PC, 
2018-03-14 16:55:42, X61-1711-PC, 
2018-03-14 16:56:07, X61-1711-PC, 
2018-03-14 16:56:21, X61-1711-PC, 
2018-03-14 16:56:32, X61-1711-PC, 
2018-03-14 16:58:18, X61-1711-PC, 
2018-03-14 17:16:54, X61-1711-PC, 
2018-03-14 17:18:24, X61-1711-PC, 
2018-03-14 17:18:34, X61-1711-PC, http://localhost/diagnosis_git/?v=2&fm=2&lang=fr
2018-03-14 17:18:47, X61-1711-PC, http://localhost/diagnosis_git/?v=2&fm=2&lang=fr
2018-03-14 17:33:00, X61-1711-PC, 
2018-03-14 17:34:21, X61-1711-PC, 
2018-03-14 17:38:28, X61-1711-PC, 
2018-03-14 17:39:02, X61-1711-PC, 
2018-03-14 17:39:39, X61-1711-PC, 
2018-03-14 17:42:03, X61-1711-PC, 
2018-03-14 17:42:11, X61-1711-PC, 
2018-03-14 17:44:55, X61-1711-PC, 
2018-03-14 17:45:01, X61-1711-PC, http://localhost/diagnosis_git/?lang=cn
2018-03-14 17:49:21, X61-1711-PC, http://localhost/diagnosis_git/?lang=cn
2018-03-14 17:53:47, X61-1711-PC, http://localhost/diagnosis_git/?lang=cn
2018-03-14 17:53:50, X61-1711-PC, http://localhost/diagnosis_git/?lang=cn
2018-03-14 17:54:42, X61-1711-PC, http://localhost/diagnosis_git/?lang=cn
2018-03-14 17:55:48, X61-1711-PC, http://localhost/diagnosis_git/?lang=cn
2018-03-14 17:56:21, X61-1711-PC, http://localhost/diagnosis_git/?lang=cn
2018-03-14 17:58:51, X61-1711-PC, 
2018-03-14 17:58:58, X61-1711-PC, 
2018-03-14 17:59:58, X61-1711-PC, 
2018-03-14 18:00:02, X61-1711-PC, 
2018-03-14 18:00:53, X61-1711-PC, 
2018-03-14 18:02:37, X61-1711-PC, 
2018-03-14 18:08:23, X61-1711-PC, 
